App.,Taxon,Term,Unit,Country,1996
I,Cheloniidae spp.,carapaces,,HT,1
I,Cheloniidae spp.,carapaces,,ID,1
I,Cheloniidae spp.,carapaces,,JP,1
I,Cheloniidae spp.,carapaces,,KI,2
I,Cheloniidae spp.,carapaces,,MX,1
I,Cheloniidae spp.,carapaces,,MZ,4
I,Cheloniidae spp.,carapaces,,NI,1
I,Cheloniidae spp.,carapaces,,PC,3
I,Cheloniidae spp.,carapaces,,SN,2
I,Cheloniidae spp.,carapaces,,ST,2
I,Cheloniidae spp.,carapaces,,TO,5
I,Cheloniidae spp.,carapaces,,XX,16
I,Cheloniidae spp.,carvings,,AR,4
I,Cheloniidae spp.,carvings,,AU,8
I,Cheloniidae spp.,carvings,,CH,51
I,Cheloniidae spp.,carvings,,FR,3
I,Cheloniidae spp.,carvings,,GB,81
I,Cheloniidae spp.,carvings,,GU,1
I,Cheloniidae spp.,carvings,,JP,10
I,Cheloniidae spp.,carvings,,MY,4
I,Cheloniidae spp.,carvings,,NL,14
I,Cheloniidae spp.,carvings,,NZ,1
I,Cheloniidae spp.,carvings,,PC,142
I,Cheloniidae spp.,carvings,,PH,1
I,Cheloniidae spp.,carvings,,TW,1
I,Cheloniidae spp.,carvings,,US,1
I,Cheloniidae spp.,carvings,,XX,12
I,Cheloniidae spp.,derivatives,,CN,60
I,Cheloniidae spp.,derivatives,,HK,5
I,Cheloniidae spp.,eggs,kg,DO,1
I,Cheloniidae spp.,eggs,,CO,72
I,Cheloniidae spp.,eggs,,CR,134
I,Cheloniidae spp.,eggs,,HN,56
I,Cheloniidae spp.,eggs,,ID,27
I,Cheloniidae spp.,eggs,,MX,12
I,Cheloniidae spp.,eggs,,NI,567
I,Cheloniidae spp.,eggs,,PA,9
I,Cheloniidae spp.,eggs,,PE,16
I,Cheloniidae spp.,eggs,,SV,322
I,Cheloniidae spp.,eggs,,XX,1132
I,Cheloniidae spp.,garments,,MX,10
I,Cheloniidae spp.,leather items,,CM,1
I,Cheloniidae spp.,leather items,,FR,4
I,Cheloniidae spp.,leather items,,GB,52
I,Cheloniidae spp.,leather items,,MX,58
I,Cheloniidae spp.,leather items,,NL,8
I,Cheloniidae spp.,leather items,,PC,14
I,Cheloniidae spp.,leather items,,PH,2
I,Cheloniidae spp.,leather items,,US,5
I,Cheloniidae spp.,leather items,,XX,1
I,Cheloniidae spp.,leather products (small),,MX,1
I,Cheloniidae spp.,live,,GB,5
I,Cheloniidae spp.,live,,ID,4
I,Cheloniidae spp.,meat,kg,FJ,25
I,Cheloniidae spp.,meat,kg,HN,8
I,Cheloniidae spp.,meat,kg,NI,8
I,Cheloniidae spp.,meat,kg,PA,2
I,Cheloniidae spp.,meat,kg,SV,1
I,Cheloniidae spp.,meat,kg,XX,9
I,Cheloniidae spp.,meat,,NI,12
I,Cheloniidae spp.,meat,,TK,1
I,Cheloniidae spp.,oil,,DO,136
I,Cheloniidae spp.,oil,,MX,5
I,Cheloniidae spp.,oil,,PA,3
I,Cheloniidae spp.,scales,,DK,1
I,Cheloniidae spp.,shoes,,MW,1
I,Cheloniidae spp.,shoes,,MX,392.5
I,Cheloniidae spp.,skin pieces,,GB,12
I,Cheloniidae spp.,skin pieces,,MX,1
I,Cheloniidae spp.,skulls,,FJ,1
I,Cheloniidae spp.,skulls,,PC,1
I,Cheloniidae spp.,soup,,HK,4
I,Cheloniidae spp.,specimens,kg,GB,13
I,Cheloniidae spp.,specimens,,CR,24
I,Cheloniidae spp.,specimens,,GY,36
I,Cheloniidae spp.,specimens,,IO,1
I,Cheloniidae spp.,specimens,,NI,174
I,Cheloniidae spp.,specimens,,SG,3
I,Cheloniidae spp.,unspecified,,CH,1
I,Cheloniidae spp.,unspecified,,CR,12
I,Cheloniidae spp.,unspecified,,DO,2
I,Cheloniidae spp.,unspecified,,GB,3
I,Cheloniidae spp.,unspecified,,MX,9
I,Cheloniidae spp.,unspecified,,PC,3
I,Cheloniidae spp.,unspecified,,TW,4
I,Chelonoidis niger,live,,CH,10
I,Chelonoidis niger,live,,DE,3
I,Chelonoidis niger,live,,US,4
I,Chelonoidis niger,specimens,,EC,135
I,Chinchilla lanigera,skins,,AR,3089
I,Chlamydotis undulata,bodies,,AE,9
I,Chlamydotis undulata,eggs,,PK,5
I,Chlamydotis undulata,eggs,,RU,60
I,Chlamydotis undulata,live,,AE,6
I,Chlamydotis undulata,live,,SA,295
I,Chlamydotis undulata,skulls,,CH,1
I,Ciconia boyciana,eggs,,RU,10
I,Ciconia boyciana,live,,DE,3
I,Ciconia boyciana,live,,RU,2
I,Ciconia spp.,live,,MA,6
I,Coryphantha werdermannii,live,,CH,1
I,Coryphantha werdermannii,seeds,,US,1560
I,Cotinga maculata,feathers,,GR,3
I,Crax blumenbachii,live,,BR,3
I,Crocodylia spp.,leather products (small),,NZ,2
I,Crocodylia spp.,skin pieces,,NZ,5
I,Crocodylia spp.,trophies,,CA,1
I,Crocodylidae spp.,bodies,,ZW,1
I,Crocodylidae spp.,skins,,AU,1
I,Crocodylus acutus,bodies,,GT,1
I,Crocodylus acutus,leather items,,XX,1
I,Crocodylus acutus,leather products (small),,NG,1
I,Crocodylus acutus,shoes,,XX,8
I,Crocodylus acutus,skulls,,CO,2
I,Crocodylus cataphractus,leather items,,GB,44
